index,borough,latitude,longitude,year,week,day,hour,1_engine_presence
36496,1,"40,727920000000005","-73,99176",2023,8,6,20,1
36519,1,"40,727920000000005","-73,99176",2023,2,3,12,1
37170,1,"40,72981","-73,99586",2023,6,3,11,1
37172,1,"40,72981","-73,99586",2023,6,3,11,1
37175,1,"40,72981","-73,99586",2023,5,6,16,1
37188,1,"40,72981","-73,99586",2023,5,1,10,1
37189,1,"40,72981","-73,99586",2023,5,1,10,1
37240,1,"40,72981","-73,99586",2023,9,3,1,1
37534,1,"40,72981","-73,99586",2023,3,3,12,1
37617,1,"40,72981","-73,99586",2023,5,1,8,1
37618,1,"40,72981","-73,99586",2023,5,1,8,1
37619,1,"40,72981","-73,99586",2023,5,1,8,1
38319,1,"40,72915","-73,995",2024,49,3,10,1
38321,1,"40,72915","-73,995",2024,49,3,10,1
38872,1,"40,72915","-73,995",2024,51,3,4,1
39156,1,"40,72915","-73,995",2024,50,2,18,1
39164,1,"40,72915","-73,995",2024,51,0,18,1
39336,1,"40,72915","-73,995",2023,4,4,8,1
39417,1,"40,72915","-73,995",2023,3,1,9,1
39477,1,"40,72915","-73,995",2023,10,2,14,1
39478,1,"40,72915","-73,995",2023,10,2,14,1
39549,1,"40,72915","-73,995",2023,10,5,8,1
39550,1,"40,72915","-73,995",2023,10,5,8,1
39556,1,"40,72915","-73,995",2023,13,1,9,1
39557,1,"40,72915","-73,995",2023,13,1,9,1
39634,1,"40,72915","-73,995",2024,20,6,12,1
39635,1,"40,72915","-73,995",2024,20,6,12,1
39643,1,"40,72915","-73,995",2023,6,3,12,1
39669,1,"40,72915","-73,995",2024,48,0,10,1
39670,1,"40,72915","-73,995",2024,48,0,10,1
39671,1,"40,72915","-73,995",2024,48,0,10,1
39732,1,"40,73142","-73,99629",2024,51,1,8,1
39733,1,"40,73142","-73,99629",2024,51,1,8,1
39809,1,"40,73142","-73,99629",2024,45,5,3,1
39846,1,"40,73142","-73,99629",2024,50,6,7,1
39848,1,"40,73142","-73,99629",2024,50,6,7,1
40018,1,"40,73142","-73,99629",2024,51,2,15,1
40063,1,"40,73142","-73,99629",2024,46,1,13,1
40068,1,"40,73142","-73,99629",2024,45,6,13,1
40069,1,"40,73142","-73,99629",2024,45,6,13,1
40071,1,"40,73142","-73,99629",2024,50,5,9,1
40072,1,"40,73142","-73,99629",2024,50,5,9,1
40103,1,"40,73142","-73,99629",2024,46,4,15,1
40111,1,"40,73142","-73,99629",2024,46,0,19,1
40161,1,"40,73142","-73,99629",2024,48,6,15,1
40163,1,"40,73142","-73,99629",2024,48,6,15,1
40209,1,"40,73142","-73,99629",2024,48,2,10,1
40263,1,"40,73142","-73,99629",2024,47,3,19,1
40350,1,"40,73142","-73,99629",2024,46,1,7,1
40352,1,"40,73142","-73,99629",2024,46,1,7,1
40491,1,"40,73142","-73,99629",2023,10,4,14,1
40492,1,"40,73142","-73,99629",2023,3,3,9,1
40493,1,"40,73142","-73,99629",2023,3,3,9,1
40522,1,"40,73142","-73,99629",2023,2,3,12,1
40523,1,"40,73142","-73,99629",2023,2,3,12,1
40526,1,"40,73142","-73,99629",2023,12,2,18,1
40527,1,"40,73142","-73,99629",2023,12,2,18,1
40528,1,"40,73142","-73,99629",2023,8,4,4,1
40529,1,"40,73142","-73,99629",2023,8,4,4,1
40530,1,"40,73142","-73,99629",2023,8,4,4,1
40598,1,"40,73142","-73,99629",2023,2,3,23,1
40599,1,"40,73142","-73,99629",2023,2,3,23,1
40618,1,"40,73142","-73,99629",2023,5,6,4,1
40654,1,"40,73142","-73,99629",2024,46,4,19,1
40656,1,"40,73142","-73,99629",2024,46,4,19,1
40670,1,"40,73142","-73,99629",2023,11,4,15,1
40671,1,"40,73142","-73,99629",2023,11,4,15,1
40699,1,"40,73142","-73,99629",2023,3,2,14,1
40701,1,"40,73142","-73,99629",2023,3,2,14,1
40712,1,"40,73142","-73,99629",2023,1,3,9,1
40770,1,"40,73142","-73,99629",2023,1,4,20,1
40792,1,"40,73142","-73,99629",2023,7,0,9,1
40840,1,"40,73142","-73,99629",2024,21,2,15,1
40841,1,"40,73142","-73,99629",2024,21,2,15,1
40858,1,"40,73142","-73,99629",2023,12,6,13,1
40859,1,"40,73142","-73,99629",2023,12,6,13,1
40860,1,"40,73142","-73,99629",2023,12,6,13,1
40867,1,"40,73142","-73,99629",2024,21,4,7,1
40868,1,"40,73142","-73,99629",2024,21,4,7,1
40869,1,"40,73142","-73,99629",2024,21,4,7,1
40879,1,"40,73142","-73,99629",2023,11,2,16,1
40964,1,"40,77632","-73,96372",2024,49,2,9,1
40965,1,"40,77632","-73,96372",2024,49,2,9,1
41006,1,"40,77632","-73,96372",2024,51,1,12,1
41026,1,"40,77632","-73,96372",2024,49,3,14,1
41056,1,"40,77632","-73,96372",2024,49,0,17,1
41080,1,"40,77632","-73,96372",2024,52,2,8,1
41081,1,"40,77632","-73,96372",2024,52,2,8,1
41083,1,"40,77632","-73,96372",2024,50,4,8,1
41084,1,"40,77632","-73,96372",2024,50,4,8,1
41085,1,"40,77632","-73,96372",2024,50,4,8,1
41146,1,"40,77632","-73,96372",2024,52,2,14,1
41152,1,"40,77632","-73,96372",2024,50,2,15,1
41153,1,"40,77632","-73,96372",2024,50,2,15,1
41154,1,"40,77632","-73,96372",2024,50,2,15,1
41163,1,"40,77632","-73,96372",2024,49,3,8,1
45086,1,"40,72609","-73,99682",2023,5,0,8,1
45133,1,"40,72609","-73,99682",2023,4,4,23,1
45135,1,"40,72609","-73,99682",2023,4,4,23,1
45503,1,"40,73055","-73,99949000000001",2024,51,5,2,1
45544,1,"40,73055","-73,99949000000001",2024,51,2,14,1
45583,1,"40,73055","-73,99949000000001",2024,52,4,15,1
45584,1,"40,73055","-73,99949000000001",2024,52,4,15,1
45620,1,"40,73055","-73,99949000000001",2024,51,6,19,1
45661,1,"40,73055","-73,99949000000001",2024,51,3,15,1
46046,1,"40,73055","-73,99949000000001",2023,5,4,14,1
46051,1,"40,73055","-73,99949000000001",2023,5,4,14,1
46052,1,"40,73055","-73,99949000000001",2023,5,4,14,1
46053,1,"40,73055","-73,99949000000001",2023,5,4,14,1
46057,1,"40,73055","-73,99949000000001",2023,4,5,20,1
46107,1,"40,73055","-73,99949000000001",2023,7,6,1,1
46109,1,"40,73055","-73,99949000000001",2023,7,6,1,1
46151,1,"40,73055","-73,99949000000001",2023,1,4,22,1
46152,1,"40,73055","-73,99949000000001",2023,5,3,4,1
46153,1,"40,73055","-73,99949000000001",2023,5,3,4,1
46158,1,"40,73055","-73,99949000000001",2023,3,1,17,1
46159,1,"40,73055","-73,99949000000001",2023,3,1,17,1
46187,1,"40,73055","-73,99949000000001",2023,13,5,18,1
46189,1,"40,73055","-73,99949000000001",2023,1,6,9,1
46210,1,"40,73055","-73,99949000000001",2023,12,5,1,1
46261,1,"40,73055","-73,99949000000001",2023,14,0,13,1
46269,1,"40,73055","-73,99949000000001",2023,5,4,18,1
46270,1,"40,73055","-73,99949000000001",2023,5,4,18,1
46271,1,"40,73055","-73,99949000000001",2023,5,4,18,1
46305,1,"40,73055","-73,99949000000001",2023,7,3,6,1
46306,1,"40,73055","-73,99949000000001",2023,7,3,6,1
46307,1,"40,73055","-73,99949000000001",2023,7,3,6,1
46310,1,"40,73055","-73,99949000000001",2024,51,4,13,1
46331,1,"40,73055","-73,99949000000001",2023,14,0,19,1
46332,1,"40,73055","-73,99949000000001",2023,3,0,9,1
46433,1,"40,73055","-73,99949000000001",2023,4,6,23,1
46454,1,"40,73055","-73,99949000000001",2023,6,3,20,1
46460,1,"40,73055","-73,99949000000001",2023,1,6,1,1
46461,1,"40,73055","-73,99949000000001",2023,1,3,22,1
46462,1,"40,73055","-73,99949000000001",2023,1,3,22,1
46506,1,"40,73055","-73,99949000000001",2023,14,2,18,1
46507,1,"40,73055","-73,99949000000001",2023,14,2,18,1
46508,1,"40,73055","-73,99949000000001",2023,14,2,18,1
46633,1,"40,73055","-73,99949000000001",2024,51,2,22,1
46634,1,"40,73055","-73,99949000000001",2024,51,2,22,1
46706,1,"40,72951","-73,99388",2024,50,5,13,1
46721,1,"40,72951","-73,99388",2024,45,3,9,1
46742,1,"40,72951","-73,99388",2024,48,0,22,1
46743,1,"40,72951","-73,99388",2024,48,0,22,1
46745,1,"40,72951","-73,99388",2024,48,0,22,1
46746,1,"40,72951","-73,99388",2024,48,0,22,1
46755,1,"40,72951","-73,99388",2024,51,2,18,1
46759,1,"40,72951","-73,99388",2024,51,2,18,1
46761,1,"40,72951","-73,99388",2024,51,2,18,1
46762,1,"40,72951","-73,99388",2024,51,2,18,1
46784,1,"40,72951","-73,99388",2024,46,1,10,1
46878,1,"40,72951","-73,99388",2024,46,3,1,1
46916,1,"40,72951","-73,99388",2024,47,3,23,1
46917,1,"40,72951","-73,99388",2024,47,3,23,1
46918,1,"40,72951","-73,99388",2024,47,3,23,1
46920,1,"40,72951","-73,99388",2024,47,3,23,1
47020,1,"40,72951","-73,99388",2024,45,4,14,1
47021,1,"40,72951","-73,99388",2024,45,4,14,1
47037,1,"40,72951","-73,99388",2024,50,2,19,1
47038,1,"40,72951","-73,99388",2024,50,2,19,1
47039,1,"40,72951","-73,99388",2024,50,2,19,1
47041,1,"40,72951","-73,99388",2024,50,2,19,1
47042,1,"40,72951","-73,99388",2024,50,2,19,1
47098,1,"40,72951","-73,99388",2024,46,0,8,1
47100,1,"40,72951","-73,99388",2024,46,0,8,1
47101,1,"40,72951","-73,99388",2024,46,0,8,1
47103,1,"40,72951","-73,99388",2024,46,0,8,1
47135,1,"40,72951","-73,99388",2024,48,1,18,1
47137,1,"40,72951","-73,99388",2024,48,1,18,1
47165,1,"40,72951","-73,99388",2024,51,5,5,1
47166,1,"40,72951","-73,99388",2024,51,5,5,1
47196,1,"40,72951","-73,99388",2024,49,3,9,1
47197,1,"40,72951","-73,99388",2024,49,3,9,1
47222,1,"40,72951","-73,99388",2024,49,5,22,1
47255,1,"40,72951","-73,99388",2024,49,6,4,1
47256,1,"40,72951","-73,99388",2024,49,6,4,1
47270,1,"40,72951","-73,99388",2024,50,5,15,1
47272,1,"40,72951","-73,99388",2024,50,5,15,1
47294,1,"40,72951","-73,99388",2024,45,3,7,1
47295,1,"40,72951","-73,99388",2024,45,3,7,1
47296,1,"40,72951","-73,99388",2024,45,3,7,1
47325,1,"40,72951","-73,99388",2024,51,4,17,1
47361,1,"40,72951","-73,99388",2024,50,0,13,1
47362,1,"40,72951","-73,99388",2024,50,0,13,1
47381,1,"40,72951","-73,99388",2024,45,2,7,1
47390,1,"40,72951","-73,99388",2024,49,4,0,1
47391,1,"40,72951","-73,99388",2024,49,4,0,1
47392,1,"40,72951","-73,99388",2024,49,4,0,1
47399,1,"40,72951","-73,99388",2024,46,6,22,1
47450,1,"40,72951","-73,99388",2024,48,4,9,1
47452,1,"40,72951","-73,99388",2024,48,4,9,1
47494,1,"40,72951","-73,99388",2024,47,3,16,1
47504,1,"40,72951","-73,99388",2024,49,5,7,1
47533,1,"40,72951","-73,99388",2024,49,1,0,1
47579,1,"40,72951","-73,99388",2024,50,3,2,1
47580,1,"40,72951","-73,99388",2024,50,3,2,1
47581,1,"40,72951","-73,99388",2024,50,3,2,1
47618,1,"40,72951","-73,99388",2024,48,4,1,1
47619,1,"40,72951","-73,99388",2024,48,4,1,1
47775,1,"40,72951","-73,99388",2023,2,6,3,1
47776,1,"40,72951","-73,99388",2023,2,6,3,1
47778,1,"40,72951","-73,99388",2023,2,6,3,1
47780,1,"40,72951","-73,99388",2023,2,6,3,1
47783,1,"40,72951","-73,99388",2023,13,2,5,1
47784,1,"40,72951","-73,99388",2023,13,2,5,1
47786,1,"40,72951","-73,99388",2023,13,2,5,1
47787,1,"40,72951","-73,99388",2023,13,2,5,1
47788,1,"40,72951","-73,99388",2023,13,2,5,1
47800,1,"40,72951","-73,99388",2023,13,3,14,1
47801,1,"40,72951","-73,99388",2023,13,3,14,1
47803,1,"40,72951","-73,99388",2023,13,3,14,1
47806,1,"40,72951","-73,99388",2023,13,3,14,1
47810,1,"40,72951","-73,99388",2023,2,2,9,1
47811,1,"40,72951","-73,99388",2023,2,2,9,1
47812,1,"40,72951","-73,99388",2023,2,2,9,1
47813,1,"40,72951","-73,99388",2023,2,2,9,1
47814,1,"40,72951","-73,99388",2023,2,2,9,1
47815,1,"40,72951","-73,99388",2023,2,2,9,1
47818,1,"40,72951","-73,99388",2023,5,0,11,1
47819,1,"40,72951","-73,99388",2023,5,0,11,1
47822,1,"40,72951","-73,99388",2023,5,0,11,1
47824,1,"40,72951","-73,99388",2023,5,0,11,1
47832,1,"40,72951","-73,99388",2023,12,3,17,1
47835,1,"40,72951","-73,99388",2023,3,4,17,1
47836,1,"40,72951","-73,99388",2023,3,4,17,1
47837,1,"40,72951","-73,99388",2023,3,4,17,1
47839,1,"40,72951","-73,99388",2023,13,3,3,1
47904,1,"40,72951","-73,99388",2023,7,3,22,1
47905,1,"40,72951","-73,99388",2023,7,3,22,1
47906,1,"40,72951","-73,99388",2023,7,3,22,1
47913,1,"40,72951","-73,99388",2023,8,5,12,1
47914,1,"40,72951","-73,99388",2023,8,5,12,1
47915,1,"40,72951","-73,99388",2023,8,5,12,1
47920,1,"40,72951","-73,99388",2023,13,2,23,1
47929,1,"40,72951","-73,99388",2023,7,2,21,1
47930,1,"40,72951","-73,99388",2023,7,2,21,1
47932,1,"40,72951","-73,99388",2023,3,1,9,1
47965,1,"40,72951","-73,99388",2023,11,1,13,1
47966,1,"40,72951","-73,99388",2023,11,1,13,1
47983,1,"40,72951","-73,99388",2023,7,2,14,1
47984,1,"40,72951","-73,99388",2023,7,2,14,1
48016,1,"40,72951","-73,99388",2023,3,0,18,1
48017,1,"40,72951","-73,99388",2023,3,0,18,1
48028,1,"40,72951","-73,99388",2023,6,4,10,1
48031,1,"40,72951","-73,99388",2023,9,3,5,1
48068,1,"40,72951","-73,99388",2023,9,3,2,1
48081,1,"40,72951","-73,99388",2023,5,0,10,1
48082,1,"40,72951","-73,99388",2023,5,0,10,1
48083,1,"40,72951","-73,99388",2023,5,0,10,1
48094,1,"40,72951","-73,99388",2023,13,4,15,1
48095,1,"40,72951","-73,99388",2023,13,4,15,1
48102,1,"40,72951","-73,99388",2023,7,0,8,1
48103,1,"40,72951","-73,99388",2023,7,0,8,1
48116,1,"40,72951","-73,99388",2023,11,2,3,1
48154,1,"40,72951","-73,99388",2023,14,5,9,1
48162,1,"40,72951","-73,99388",2023,13,5,8,1
48163,1,"40,72951","-73,99388",2023,13,5,8,1
48204,1,"40,72951","-73,99388",2023,14,5,1,1
48205,1,"40,72951","-73,99388",2023,14,5,1,1
48207,1,"40,72951","-73,99388",2024,47,3,1,1
48208,1,"40,72951","-73,99388",2024,47,3,1,1
48213,1,"40,72951","-73,99388",2024,50,0,19,1
48214,1,"40,72951","-73,99388",2024,50,0,19,1
48215,1,"40,72951","-73,99388",2024,50,0,19,1
48234,1,"40,72951","-73,99388",2023,8,2,17,1
48236,1,"40,72951","-73,99388",2023,8,2,17,1
48261,1,"40,72951","-73,99388",2023,3,0,15,1
48322,1,"40,72951","-73,99388",2024,47,3,17,1
48414,1,"40,72951","-73,99388",2024,51,0,9,1
48416,1,"40,72951","-73,99388",2024,51,0,9,1
48641,1,"40,7275","-73,99286",2024,48,2,17,1
48643,1,"40,7275","-73,99286",2024,48,2,17,1
48645,1,"40,7275","-73,99286",2024,48,2,17,1
48646,1,"40,7275","-73,99286",2024,48,2,17,1
48919,1,"40,7275","-73,99286",2024,47,5,19,1
48920,1,"40,7275","-73,99286",2024,47,5,19,1
49096,1,"40,7275","-73,99286",2024,52,4,18,1
49123,1,"40,7275","-73,99286",2024,52,5,8,1
49218,1,"40,7275","-73,99286",2024,52,2,3,1
49219,1,"40,7275","-73,99286",2024,52,2,3,1
49241,1,"40,7275","-73,99286",2024,50,1,0,1
49242,1,"40,7275","-73,99286",2024,50,1,0,1
49243,1,"40,7275","-73,99286",2024,50,1,0,1
49328,1,"40,7275","-73,99286",2024,51,4,19,1
49329,1,"40,7275","-73,99286",2024,51,4,19,1
49361,1,"40,7275","-73,99286",2024,50,0,9,1
49363,1,"40,7275","-73,99286",2024,50,0,9,1
49382,1,"40,7275","-73,99286",2024,51,5,8,1
49384,1,"40,7275","-73,99286",2024,51,5,8,1
49451,1,"40,7275","-73,99286",2024,52,1,5,1
49457,1,"40,7275","-73,99286",2024,47,0,2,1
49458,1,"40,7275","-73,99286",2024,47,0,2,1
49459,1,"40,7275","-73,99286",2024,47,0,2,1
49547,1,"40,7275","-73,99286",2024,45,5,18,1
49548,1,"40,7275","-73,99286",2024,45,5,18,1
49549,1,"40,7275","-73,99286",2024,45,5,18,1
49550,1,"40,7275","-73,99286",2024,48,5,22,1
49553,1,"40,7275","-73,99286",2024,46,4,15,1
49554,1,"40,7275","-73,99286",2024,46,4,15,1
49555,1,"40,7275","-73,99286",2024,46,4,15,1
49565,1,"40,7275","-73,99286",2024,52,5,7,1
49566,1,"40,7275","-73,99286",2024,52,5,7,1
49567,1,"40,7275","-73,99286",2024,52,5,7,1
49738,1,"40,7275","-73,99286",2023,10,2,23,1
49744,1,"40,7275","-73,99286",2023,10,2,23,1
49746,1,"40,7275","-73,99286",2023,6,2,3,1
49747,1,"40,7275","-73,99286",2023,6,2,3,1
49824,1,"40,7275","-73,99286",2023,8,2,20,1
49825,1,"40,7275","-73,99286",2023,8,2,20,1
49827,1,"40,7275","-73,99286",2023,8,2,20,1
49830,1,"40,7275","-73,99286",2023,8,2,20,1
49857,1,"40,7275","-73,99286",2023,8,2,5,1
49859,1,"40,7275","-73,99286",2023,8,2,5,1
49862,1,"40,7275","-73,99286",2023,8,2,5,1
49864,1,"40,7275","-73,99286",2023,10,4,0,1
49912,1,"40,7275","-73,99286",2023,13,4,18,1
49968,1,"40,7275","-73,99286",2023,9,6,9,1
50019,1,"40,7275","-73,99286",2023,6,0,4,1
50034,1,"40,7275","-73,99286",2023,12,4,14,1
50035,1,"40,7275","-73,99286",2023,12,4,14,1
50067,1,"40,7275","-73,99286",2023,13,2,13,1
50068,1,"40,7275","-73,99286",2023,13,2,13,1
50084,1,"40,7275","-73,99286",2023,7,2,1,1
50085,1,"40,7275","-73,99286",2023,7,2,1,1
50088,1,"40,7275","-73,99286",2023,6,3,18,1
50112,1,"40,7275","-73,99286",2023,10,5,9,1
50117,1,"40,7275","-73,99286",2023,8,4,19,1
50129,1,"40,7275","-73,99286",2023,11,3,6,1
50130,1,"40,7275","-73,99286",2023,11,3,6,1
50149,1,"40,7275","-73,99286",2023,6,6,2,1
50165,1,"40,7275","-73,99286",2023,11,3,18,1
50166,1,"40,7275","-73,99286",2023,11,3,18,1
50167,1,"40,7275","-73,99286",2023,11,3,18,1
50240,1,"40,7275","-73,99286",2024,48,0,0,1
50241,1,"40,7275","-73,99286",2024,48,0,0,1
50252,1,"40,7275","-73,99286",2024,46,4,5,1
50253,1,"40,7275","-73,99286",2024,46,4,5,1
50288,1,"40,7275","-73,99286",2024,49,1,3,1
50289,1,"40,7275","-73,99286",2024,49,1,3,1
50290,1,"40,7275","-73,99286",2024,49,1,3,1
50345,1,"40,7275","-73,99286",2023,5,0,13,1
50347,1,"40,7275","-73,99286",2023,5,0,13,1
50363,1,"40,7275","-73,99286",2023,9,0,10,1
50364,1,"40,7275","-73,99286",2023,9,0,10,1
50413,1,"40,7275","-73,99286",2024,49,0,0,1
50414,1,"40,7275","-73,99286",2024,49,0,5,1
50419,1,"40,7275","-73,99286",2024,52,5,16,1
50456,1,"40,7275","-73,99286",2023,2,4,20,1
50457,1,"40,7275","-73,99286",2023,2,4,20,1
50468,1,"40,7275","-73,99286",2023,10,3,23,1
50470,1,"40,7275","-73,99286",2023,10,3,23,1
50486,1,"40,7275","-73,99286",2024,52,4,23,1
50487,1,"40,7275","-73,99286",2024,52,4,23,1
50488,1,"40,7275","-73,99286",2024,52,4,23,1
50525,1,"40,7275","-73,99286",2023,13,2,5,1
50526,1,"40,7275","-73,99286",2023,13,2,5,1
50527,1,"40,7275","-73,99286",2023,13,2,5,1
50538,1,"40,7275","-73,99286",2023,2,2,10,1
50539,1,"40,7275","-73,99286",2023,2,2,10,1
50555,1,"40,7275","-73,99286",2024,52,0,12,1
50556,1,"40,7275","-73,99286",2024,52,0,12,1
50557,1,"40,7275","-73,99286",2024,52,0,12,1
50563,1,"40,7275","-73,99286",2023,9,1,20,1
50568,1,"40,7275","-73,99286",2024,52,2,12,1
50599,1,"40,7275","-73,99286",2024,48,2,18,1
50607,1,"40,7275","-73,99286",2024,50,3,8,1
50703,1,"40,72898","-73,99629",2024,46,2,14,1
50708,1,"40,72898","-73,99629",2024,46,2,14,1
50710,1,"40,72898","-73,99629",2024,46,2,14,1
50895,1,"40,72898","-73,99629",2024,49,3,3,1
50896,1,"40,72898","-73,99629",2024,49,3,3,1
50897,1,"40,72898","-73,99629",2024,49,3,3,1
50898,1,"40,72898","-73,99629",2024,49,3,3,1
50899,1,"40,72898","-73,99629",2024,49,3,3,1
51229,1,"40,72898","-73,99629",2024,46,4,23,1
51232,1,"40,72898","-73,99629",2024,46,4,23,1
51233,1,"40,72898","-73,99629",2024,46,4,23,1
51234,1,"40,72898","-73,99629",2024,46,4,23,1
51236,1,"40,72898","-73,99629",2024,46,4,23,1
51287,1,"40,72898","-73,99629",2024,45,3,13,1
51293,1,"40,72898","-73,99629",2024,45,3,13,1
51296,1,"40,72898","-73,99629",2024,45,3,13,1
51298,1,"40,72898","-73,99629",2024,45,3,13,1
51423,1,"40,72898","-73,99629",2024,51,2,18,1
51439,1,"40,72898","-73,99629",2024,46,2,16,1
51561,1,"40,72898","-73,99629",2024,50,2,10,1
51562,1,"40,72898","-73,99629",2024,50,2,10,1
51563,1,"40,72898","-73,99629",2024,50,2,10,1
51607,1,"40,72898","-73,99629",2024,49,1,15,1
51608,1,"40,72898","-73,99629",2024,49,1,15,1
51734,1,"40,72898","-73,99629",2024,47,0,20,1
51845,1,"40,72898","-73,99629",2024,50,3,18,1
51873,1,"40,72898","-73,99629",2024,48,4,16,1
52100,1,"40,72898","-73,99629",2023,7,1,15,1
52134,1,"40,72898","-73,99629",2023,11,1,19,1
52135,1,"40,72898","-73,99629",2023,11,1,19,1
52232,1,"40,72898","-73,99629",2023,6,0,19,1
52233,1,"40,72898","-73,99629",2023,6,0,19,1
52248,1,"40,72898","-73,99629",2023,8,4,7,1
52249,1,"40,72898","-73,99629",2023,6,1,16,1
52250,1,"40,72898","-73,99629",2023,6,1,16,1
52262,1,"40,72898","-73,99629",2023,10,5,20,1
52295,1,"40,72898","-73,99629",2023,7,5,11,1
52300,1,"40,72898","-73,99629",2023,5,3,10,1
52301,1,"40,72898","-73,99629",2023,5,3,10,1
52352,1,"40,72898","-73,99629",2023,8,0,14,1
52353,1,"40,72898","-73,99629",2023,8,0,14,1
52361,1,"40,72898","-73,99629",2023,9,3,13,1
52408,1,"40,72898","-73,99629",2023,7,1,4,1
52409,1,"40,72898","-73,99629",2023,7,1,4,1
52414,1,"40,72898","-73,99629",2023,9,4,10,1
52415,1,"40,72898","-73,99629",2023,9,4,10,1
52416,1,"40,72898","-73,99629",2023,9,4,10,1
52500,1,"40,72898","-73,99629",2023,8,4,7,1
52541,1,"40,72898","-73,99629",2023,8,5,21,1
52550,1,"40,72898","-73,99629",2023,5,3,8,1
52557,1,"40,72898","-73,99629",2023,8,6,19,1
52582,1,"40,72898","-73,99629",2024,47,6,0,1
52618,1,"40,72898","-73,99629",2024,49,1,8,1
52619,1,"40,72898","-73,99629",2024,49,1,8,1
52635,1,"40,72898","-73,99629",2023,5,6,20,1
52643,1,"40,72898","-73,99629",2023,5,3,19,1
52758,1,"40,72898","-73,99629",2023,12,2,11,1
52763,1,"40,72898","-73,99629",2024,47,3,4,1
52764,1,"40,72898","-73,99629",2024,47,3,4,1
52768,1,"40,72898","-73,99629",2023,7,0,16,1
52792,1,"40,72898","-73,99629",2023,9,3,10,1
52825,1,"40,72898","-73,99629",2023,1,5,1,1
52826,1,"40,72898","-73,99629",2023,1,5,1,1
52827,1,"40,72898","-73,99629",2023,1,5,1,1
52837,1,"40,72898","-73,99629",2024,48,2,2,1
52838,1,"40,72898","-73,99629",2024,48,2,2,1
52839,1,"40,72898","-73,99629",2024,48,2,2,1
52868,1,"40,72898","-73,99629",2024,48,5,10,1
52869,1,"40,72898","-73,99629",2024,48,5,10,1
52940,1,"40,72898","-73,99629",2024,47,0,19,1
52941,1,"40,72898","-73,99629",2024,47,0,19,1
52961,1,"40,72898","-73,99629",2023,9,4,10,1
53000,1,"40,72898","-73,99629",2024,49,1,12,1
53006,1,"40,72898","-73,99629",2023,6,4,14,1
53014,1,"40,72898","-73,99629",2023,15,3,12,1
53015,1,"40,72898","-73,99629",2023,15,3,12,1
53017,1,"40,72898","-73,99629",2023,9,3,11,1
53554,3,"40,69398","-73,98697",2023,9,6,11,1
53557,3,"40,69398","-73,98697",2023,9,6,11,1
53558,3,"40,69398","-73,98697",2023,9,6,11,1
53563,3,"40,69398","-73,98697",2023,11,4,5,1
53581,3,"40,69398","-73,98697",2023,6,1,11,1
53582,3,"40,69398","-73,98697",2023,6,1,11,1
53585,3,"40,69398","-73,98697",2023,6,1,11,1
53587,3,"40,69398","-73,98697",2023,6,1,11,1
53599,3,"40,69398","-73,98697",2023,4,6,20,1
53601,3,"40,69398","-73,98697",2023,4,6,20,1
53604,3,"40,69398","-73,98697",2023,4,6,20,1
53605,3,"40,69398","-73,98697",2023,4,6,20,1
53607,3,"40,69398","-73,98697",2023,4,6,20,1
53609,3,"40,69398","-73,98697",2023,9,2,20,1
53612,3,"40,69398","-73,98697",2023,9,2,20,1
53613,3,"40,69398","-73,98697",2023,9,2,20,1
53617,3,"40,69398","-73,98697",2023,2,6,20,1
53626,3,"40,69398","-73,98697",2023,9,2,2,1
53651,3,"40,69398","-73,98697",2023,8,1,14,1
53653,3,"40,69398","-73,98697",2023,8,1,14,1
53654,3,"40,69398","-73,98697",2023,3,6,17,1
53655,3,"40,69398","-73,98697",2023,3,6,17,1
53656,3,"40,69398","-73,98697",2023,3,6,17,1
53717,3,"40,69398","-73,98697",2023,3,3,17,1
53718,3,"40,69398","-73,98697",2023,3,3,17,1
53724,3,"40,69398","-73,98697",2023,2,0,7,1
53729,3,"40,69398","-73,98697",2023,2,4,0,1
53735,3,"40,69398","-73,98697",2023,2,1,20,1
53737,3,"40,69398","-73,98697",2023,2,1,20,1
53743,3,"40,69398","-73,98697",2023,2,6,9,1
53756,3,"40,69398","-73,98697",2023,5,0,5,1
53760,3,"40,69398","-73,98697",2023,7,2,22,1
53768,3,"40,69398","-73,98697",2023,11,6,10,1
53788,3,"40,69398","-73,98697",2023,3,1,4,1
53795,3,"40,69398","-73,98697",2023,3,0,22,1
53800,3,"40,69398","-73,98697",2023,8,2,9,1
53803,3,"40,69398","-73,98697",2023,10,5,14,1
53808,3,"40,69398","-73,98697",2023,5,2,7,1
53836,3,"40,69398","-73,98697",2023,12,1,19,1
53851,3,"40,69398","-73,98697",2023,7,4,18,1
53874,3,"40,69398","-73,98697",2023,3,5,17,1
53880,3,"40,69398","-73,98697",2023,7,0,11,1
53906,3,"40,69398","-73,98697",2023,15,1,7,1
53907,3,"40,69398","-73,98697",2023,15,1,7,1
53908,3,"40,69398","-73,98697",2023,15,1,7,1
54020,3,"40,69398","-73,98697",2023,14,6,17,1
54021,3,"40,69398","-73,98697",2023,14,6,17,1
54022,3,"40,69398","-73,98697",2023,14,6,17,1
54035,3,"40,69398","-73,98697",2023,14,5,18,1
54041,3,"40,69398","-73,98697",2023,14,6,19,1
54071,3,"40,69398","-73,98697",2023,13,2,18,1
54073,3,"40,69398","-73,98697",2023,13,2,18,1
